age,bool_admin,bool_blue, bool_entrep, bool_housemaid,bool_management,bool_retired,bool_self, bool_services,bool_student, bool_tech, bool_unempl, bool_single, bool_married, bool_divorced,education, housing, loan, contact, month, day_of_week, duration, campaign, pdays, previous, bool_nonexistant, bool_fail, bool_success, empvarrate, conspriceidx, consconfidx, euribor, nremployed, class
62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,1,7,1,531,3,6,1,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,1
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,7,1,360,5,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,1,7,1,242,6,3,1,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,1
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,7,1,159,2,3,1,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,0
56,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,1,1,7,1,555,3,50,0,1,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,1,291,2,3,2,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,1
43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,7,1,161,3,13,1,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,0
67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,1,7,2,89,5,50,1,0,1,0,-2.9,92.201,-31.4,0.834,5076.2,0
27,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,7,2,415,3,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,1
49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,2,78,6,5,1,0,0,1,-2.9,92.201,-31.4,0.834,5076.2,0
42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,2,128,3,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,1
59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,7,2,240,3,50,1,0,1,0,-2.9,92.201,-31.4,0.834,5076.2,0
57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,2,187,1,50,1,0,1,0,-2.9,92.201,-31.4,0.834,5076.2,0
59,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,7,2,210,4,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,1
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,2,75,1,50,1,0,1,0,-2.9,92.201,-31.4,0.834,5076.2,0
80,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,2,323,1,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,1
80,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,7,2,76,1,3,2,0,0,1,-2.9,92.201,-31.4,0.834,5076.2,0
78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,7,2,103,1,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,0
56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,7,2,359,3,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,0
42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,2,146,4,50,0,1,0,0,-2.9,92.201,-31.4,0.834,5076.2,0
24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,7,3,64,3,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,0
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,7,3,148,1,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,0
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,3,1112,1,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,0
59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,3,259,3,15,1,0,0,1,-2.9,92.201,-31.4,0.829,5076.2,1
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,3,212,1,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,1
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,3,445,3,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,1
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,7,3,460,1,15,2,0,1,0,-2.9,92.201,-31.4,0.829,5076.2,1
46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,7,3,148,2,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,0
58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,7,3,398,2,50,1,0,1,0,-2.9,92.201,-31.4,0.829,5076.2,1
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,7,3,81,1,3,1,0,0,1,-2.9,92.201,-31.4,0.829,5076.2,1
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,7,3,294,1,50,0,1,0,0,-2.9,92.201,-31.4,0.829,5076.2,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,7,4,118,2,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,7,4,207,3,50,1,0,1,0,-2.9,92.201,-31.4,0.825,5076.2,0
45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,1,7,4,67,3,50,1,0,1,0,-2.9,92.201,-31.4,0.825,5076.2,0
27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,0,1,7,4,630,2,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,7,4,65,1,50,2,0,1,0,-2.9,92.201,-31.4,0.825,5076.2,0
24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,7,4,359,1,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,7,4,207,3,15,1,0,0,1,-2.9,92.201,-31.4,0.825,5076.2,1
43,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,1,7,4,255,1,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,7,4,133,1,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,7,4,622,1,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,1
26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1,1,7,4,173,1,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,1
62,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,1,7,4,517,2,50,1,0,1,0,-2.9,92.201,-31.4,0.825,5076.2,1
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,7,4,283,1,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,1,7,4,94,3,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,1,7,4,36,2,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,1,7,4,155,2,6,2,0,1,0,-2.9,92.201,-31.4,0.825,5076.2,1
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,7,4,368,2,50,0,1,0,0,-2.9,92.201,-31.4,0.825,5076.2,0
30,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,1,7,0,98,2,3,2,0,0,1,-2.9,92.201,-31.4,0.821,5076.2,1
51,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,7,0,72,2,50,1,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,7,0,69,2,50,2,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,7,0,102,2,50,1,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,1,7,0,115,3,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
73,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,7,0,245,4,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,7,0,54,5,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,1,7,0,62,1,50,1,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,7,0,114,1,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,7,0,83,1,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
30,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,1,7,0,186,3,3,1,0,0,1,-2.9,92.201,-31.4,0.821,5076.2,1
29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,7,0,121,12,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,81,1,50,2,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,267,1,50,1,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,1
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,0,106,1,50,1,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,7,0,470,1,6,2,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,1
33,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,1,7,0,98,3,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1,1,7,0,271,2,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,1
59,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,7,0,139,1,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
63,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,1,7,0,79,1,6,2,0,1,0,-2.9,92.201,-31.4,0.821,5076.2,0
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,89,1,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,7,0,197,2,50,0,1,0,0,-2.9,92.201,-31.4,0.821,5076.2,0
53,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,1,81,5,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,8,1,69,2,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,8,1,265,2,16,1,0,0,1,-3.4,92.379,-29.8,0.819,5017.5,1
32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,8,1,157,2,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,8,1,28,2,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,8,1,91,2,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,8,1,99,3,50,1,0,1,0,-3.4,92.379,-29.8,0.819,5017.5,0
27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,1,8,1,137,2,4,2,0,0,1,-3.4,92.379,-29.8,0.819,5017.5,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,8,1,115,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,8,1,490,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,1,8,1,76,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,1,8,1,368,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,1,8,1,86,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,1,8,1,77,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,8,1,212,1,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,1
79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,8,1,181,1,50,1,0,1,0,-3.4,92.379,-29.8,0.819,5017.5,1
39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,8,1,531,2,50,0,1,0,0,-3.4,92.379,-29.8,0.819,5017.5,1
39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,8,1,106,4,16,2,0,1,0,-3.4,92.379,-29.8,0.819,5017.5,0
19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,8,2,207,2,50,1,0,1,0,-3.4,92.379,-29.8,0.813,5017.5,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,2,140,2,50,0,1,0,0,-3.4,92.379,-29.8,0.813,5017.5,1
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,8,2,233,2,50,0,1,0,0,-3.4,92.379,-29.8,0.813,5017.5,1
60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,8,2,61,3,50,0,1,0,0,-3.4,92.379,-29.8,0.813,5017.5,0
40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,1,1,1,8,2,172,4,50,0,1,0,0,-3.4,92.379,-29.8,0.813,5017.5,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,1,8,2,121,3,50,0,1,0,0,-3.4,92.379,-29.8,0.813,5017.5,1
60,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,8,3,95,1,3,1,0,0,1,-3.4,92.379,-29.8,0.809,5017.5,0
25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,8,3,420,1,1,1,0,0,1,-3.4,92.379,-29.8,0.809,5017.5,0
26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,8,3,471,1,7,1,0,0,1,-3.4,92.379,-29.8,0.809,5017.5,1
60,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,1,0,8,3,225,1,50,0,1,0,0,-3.4,92.379,-29.8,0.809,5017.5,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,3,444,1,50,1,0,1,0,-3.4,92.379,-29.8,0.809,5017.5,1
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,1,8,3,144,2,50,1,0,1,0,-3.4,92.379,-29.8,0.809,5017.5,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,1,8,3,104,1,50,1,0,1,0,-3.4,92.379,-29.8,0.809,5017.5,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,1,8,3,365,1,3,1,0,0,1,-3.4,92.379,-29.8,0.809,5017.5,1
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,3,331,1,50,0,1,0,0,-3.4,92.379,-29.8,0.809,5017.5,1
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,3,259,1,14,1,0,0,1,-3.4,92.379,-29.8,0.809,5017.5,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,8,3,531,1,50,0,1,0,0,-3.4,92.379,-29.8,0.809,5017.5,0
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,1,1,8,3,167,1,3,2,0,0,1,-3.4,92.379,-29.8,0.809,5017.5,0
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,8,3,2055,1,50,0,1,0,0,-3.4,92.379,-29.8,0.809,5017.5,0
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,8,4,56,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,8,4,73,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,1,8,4,104,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,1,8,4,328,2,3,1,0,0,1,-3.4,92.379,-29.8,0.803,5017.5,1
38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,8,4,166,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
51,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,1,1,8,4,520,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,1
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,1,8,4,730,1,50,1,0,1,0,-3.4,92.379,-29.8,0.803,5017.5,1
26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,1,8,4,351,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,8,4,181,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
53,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,8,4,384,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,8,4,204,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,8,4,101,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,4,205,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,8,4,128,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,8,4,293,1,3,1,0,0,1,-3.4,92.379,-29.8,0.803,5017.5,1
72,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,8,4,230,1,3,2,0,0,1,-3.4,92.379,-29.8,0.803,5017.5,1
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,8,4,123,3,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,8,4,555,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,1
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,1,8,4,313,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,8,4,434,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,1
39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,1,8,4,171,2,50,1,0,1,0,-3.4,92.379,-29.8,0.803,5017.5,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,8,4,154,3,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,8,4,93,2,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,4,639,3,50,1,0,1,0,-3.4,92.379,-29.8,0.803,5017.5,0
31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,1,8,4,112,7,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,8,4,172,1,50,0,1,0,0,-3.4,92.379,-29.8,0.803,5017.5,0
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,8,0,589,3,50,1,0,1,0,-3.4,92.379,-29.8,0.797,5017.5,0
45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,569,4,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,1
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,1,8,0,350,1,3,2,0,0,1,-3.4,92.379,-29.8,0.797,5017.5,1
45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,8,0,219,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,1
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,0,182,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1,0,0,8,0,221,1,50,1,0,1,0,-3.4,92.379,-29.8,0.797,5017.5,0
48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,1,8,0,669,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,133,3,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,8,0,99,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
54,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,0,0,8,0,289,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,8,0,92,1,50,2,0,1,0,-3.4,92.379,-29.8,0.797,5017.5,0
28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,8,0,89,1,4,1,0,0,1,-3.4,92.379,-29.8,0.797,5017.5,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,8,0,97,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,1,1,1,8,0,211,1,50,1,0,1,0,-3.4,92.379,-29.8,0.797,5017.5,1
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,394,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,587,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,1
61,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,8,0,147,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,8,0,510,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,351,1,3,2,0,0,1,-3.4,92.379,-29.8,0.797,5017.5,1
28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,0,1,8,0,274,1,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,800,2,50,1,0,1,0,-3.4,92.379,-29.8,0.797,5017.5,1
46,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,8,0,98,2,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,0,57,2,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,0
30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,8,0,199,6,50,0,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,1
68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8,1,201,1,50,1,0,1,0,-3.4,92.379,-29.8,0.788,5017.5,0
30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,8,1,145,1,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,1,8,1,293,1,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,8,1,495,1,3,1,0,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,8,1,206,1,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
66,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,8,1,679,1,1,1,0,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
76,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,8,1,221,1,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,8,1,261,1,3,1,0,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,1,8,1,169,1,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,8,1,445,2,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,1,8,1,260,1,3,1,0,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
71,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,8,1,76,1,50,0,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,0
39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,8,1,108,2,3,1,0,0,1,-3.4,92.379,-29.8,0.788,5017.5,1
